"GoId","Aspect"
"GO:0061591","P"
"GO:0004594","F"
"GO:0070584","P"
"GO:0035299","F"
"GO:0052746","P"
"GO:0016243","P"
"GO:0080025","F"
"GO:1902047","P"
"GO:1905123","P"
"GO:1990938","P"
"GO:0061084","P"
"GO:0097409","C"
"GO:0097414","C"
"GO:0097462","C"
"GO:1990038","C"
"GO:0070898","P"
"GO:0045053","P"
"GO:0004801","F"
"GO:0000126","C"
"GO:0009052","P"
"GO:0000800","C"
"GO:0035093","P"
"GO:0016471","C"
"GO:0098850","C"
"GO:0015280","F"
"GO:0005247","F"
"GO:0000220","C"
"GO:0004334","F"
"GO:1902000","P"
"GO:0090291","P"
"GO:1900158","P"
"GO:0032137","F"
"GO:0032142","F"
"GO:0051010","F"
"GO:0000710","P"
"GO:0007196","P"
"GO:0070195","C"
"GO:0033961","F"
"GO:0035166","P"
"GO:1904431","P"
"GO:0021965","P"
"GO:0033256","C"
"GO:0002875","P"
"GO:0002904","P"
"GO:0005141","F"
"GO:0030886","P"
"GO:0032701","P"
"GO:0045355","P"
"GO:0060302","P"
"GO:1904057","P"
"GO:0051795","P"
"GO:0035483","P"
"GO:0003290","P"
"GO:0035054","P"
"GO:0055100","F"
"GO:0006990","P"
"GO:0035373","F"
"GO:1990256","P"
"GO:2000393","P"
"GO:0001642","F"
"GO:0010855","F"
"GO:0120058","P"
"GO:1905333","P"
"GO:0006343","P"
"GO:0031393","P"
"GO:0042595","P"
"GO:0043398","F"
"GO:0046969","F"
"GO:0071441","P"
"GO:1990619","P"
"GO:2000619","P"
"GO:2000655","P"
"GO:0018352","P"
"GO:2000124","P"
"GO:0010501","P"
"GO:0035279","P"
"GO:0070551","F"
"GO:0090624","F"
"GO:0090625","P"
"GO:0098808","F"
"GO:0070593","P"
"GO:0008437","F"
"GO:0007250","P"
"GO:0045569","F"
"GO:0070577","F"
"GO:0010494","C"
"GO:0045085","P"
"GO:0015095","F"
"GO:1903830","P"
"GO:0033292","P"
"GO:0048711","P"
"GO:0060987","C"
"GO:1902960","P"
"GO:1904878","P"
"GO:0097113","P"
"GO:0002316","P"
"GO:0032237","P"
"GO:0090129","P"
"GO:1902078","P"
"GO:0002352","P"
"GO:0002358","P"
"GO:0032471","P"
"GO:0032976","P"
"GO:0048597","P"
"GO:0097144","C"
"GO:1902263","P"
"GO:1990117","P"
"GO:1902963","P"
"GO:0042985","P"
"GO:0030306","F"
"GO:0038020","P"
"GO:1902771","P"
"GO:1902955","P"
"GO:1902997","P"
"GO:2001137","P"
"GO:0060707","P"
"GO:0060806","P"
"GO:0010512","P"
"GO:0060683","P"
"GO:1990401","P"
"GO:0005883","C"
"GO:0099160","C"
"GO:0070120","P"
"GO:0021555","P"
"GO:0042989","P"
"GO:1903936","P"
"GO:0060154","P"
"GO:0007221","P"
"GO:0005127","F"
"GO:1990001","P"
"GO:0008266","F"
"GO:0015035","F"
"GO:0022007","P"
"GO:0060488","P"
"GO:0060489","P"
"GO:0060490","P"
"GO:0090103","P"
"GO:1904938","P"
"GO:0060809","P"
"GO:0002232","P"
"GO:0010838","P"
"GO:0030421","P"
"GO:0045590","P"
"GO:0106091","P"
"GO:1904399","F"
"GO:2000347","P"
"GO:2000391","P"
"GO:0009405","P"
"GO:2000820","P"
"GO:0046811","F"
"GO:0019034","C"
"GO:0032433","C"
"GO:0033592","F"
"GO:0044830","P"
"GO:0071598","C"
"GO:1901254","P"
"GO:0007016","P"
"GO:0030160","F"
"GO:0031877","F"
"GO:0050894","P"
"GO:0099578","P"
"GO:0008466","F"
"GO:0102751","F"
"GO:0014861","P"
"GO:0090076","P"
"GO:0002230","P"
"GO:0001916","P"
"GO:0002860","P"
"GO:0042164","F"
"GO:0043382","P"
"GO:0043514","C"
"GO:0051142","P"
"GO:0070743","C"
"GO:2000330","P"
"GO:0045519","F"
"GO:0002606","P"
"GO:1902523","P"
"GO:2000110","P"
"GO:0002486","P"
"GO:0042489","P"
"GO:1903237","P"
"GO:0002041","P"
"GO:0033082","P"
"GO:1990654","P"
"GO:0005893","C"
"GO:0004911","F"
"GO:0005129","F"
"GO:0034021","P"
"GO:0010920","P"
"GO:0010925","P"
"GO:0030845","P"
"GO:0060305","P"
"GO:0070560","P"
"GO:0006933","P"
"GO:1905451","P"
"GO:0019981","F"
"GO:0070110","C"
"GO:0070119","F"
"GO:0004915","F"
"GO:0019976","F"
"GO:0034140","P"
"GO:0034148","P"
"GO:0070429","P"
"GO:0070433","P"
"GO:0072573","P"
"GO:2000349","P"
"GO:0071650","P"
"GO:0072602","P"
"GO:0042585","C"
"GO:0045345","P"
"GO:0048619","P"
"GO:1904905","P"
"GO:0005900","C"
"GO:0038165","P"
"GO:0004924","F"
"GO:0006876","P"
"GO:0015707","P"
"GO:0045323","C"
"GO:0016513","C"
"GO:0043378","P"
"GO:0060486","P"
"GO:1990049","P"
"GO:0050785","F"
"GO:1904472","P"
"GO:1904597","P"
"GO:2000439","P"
"GO:0070543","P"
"GO:0070994","P"
"GO:2000478","P"
"GO:2000534","P"
"GO:2000584","P"
"GO:2000590","P"
"GO:0035644","P"
"GO:0035523","P"
"GO:1990168","P"
"GO:0035269","P"
"GO:0047349","F"
"GO:0060820","P"
"GO:0060821","P"
"GO:0070868","P"
"GO:0046092","P"
"GO:0045162","P"
"GO:0045887","P"
"GO:0051491","P"
"GO:0005779","C"
"GO:0005053","F"
"GO:0004385","F"
"GO:0046710","P"
"GO:0031448","P"
"GO:0032470","P"
"GO:0051561","P"
"GO:1902082","P"
"GO:0071340","P"
"GO:2000541","P"
"GO:0072740","P"
"GO:0030240","P"
"GO:0035995","P"
"GO:0048769","P"
"GO:0070080","F"
"GO:0060152","P"
"GO:0035469","P"
"GO:0035545","P"
"GO:0071910","P"
"GO:0031275","P"
"GO:0004169","F"
"GO:0004582","F"
"GO:0033185","C"
"GO:0016561","P"
"GO:0036250","P"
"GO:0044721","P"
"GO:1901094","P"
"GO:0097058","C"
"GO:0060287","P"
"GO:0043007","P"
"GO:0043979","P"
"GO:2000730","P"
"GO:0008396","F"
"GO:0002280","P"
"GO:0034497","P"
"GO:0000774","F"
"GO:0016559","P"
"GO:0061609","F"
"GO:0036024","C"
"GO:0036025","C"
"GO:0036026","C"
"GO:0036027","C"
"GO:0036028","C"
"GO:0036029","C"
"GO:0036030","C"
"GO:0097181","C"
"GO:0097182","C"
"GO:0097183","C"
"GO:0010477","P"
"GO:0005862","C"
"GO:0045105","P"
"GO:0099182","C"
"GO:0008108","F"
"GO:0051016","P"
"GO:0060327","P"
"GO:0061752","F"
"GO:0042704","P"
"GO:0070483","P"
"GO:0017018","F"
"GO:0021660","P"
"GO:0021666","P"
"GO:0033539","P"
"GO:0043034","C"
"GO:0005589","C"
"GO:0014728","P"
"GO:0030898","F"
"GO:0031449","P"
"GO:1990836","C"
"GO:0005523","F"
"GO:0071506","P"
"GO:0072303","P"
"GO:0014718","P"
"GO:0055103","F"
"GO:1990092","P"
"GO:0007525","P"
"GO:0008123","F"
"GO:0004018","F"
"GO:0004476","F"
"GO:0009298","P"
"GO:0061611","P"
"GO:0004134","F"
"GO:0004135","F"
"GO:0043033","C"
"GO:0102500","F"
"GO:0035565","P"
"GO:0061017","P"
"GO:0061296","P"
"GO:0072181","P"
"GO:0003222","P"
"GO:0032574","F"
"GO:0036105","F"
"GO:0045046","P"
"GO:1900131","P"
"GO:0004081","F"
"GO:0004820","F"
"GO:0004822","F"
"GO:0006428","P"
"GO:0046786","P"
"GO:0031933","C"
"GO:0035128","P"
"GO:1901581","P"
"GO:1901582","P"
"GO:1904908","P"
"GO:1990707","C"
"GO:0061682","P"
"GO:0032541","C"
"GO:0005052","F"
"GO:0016560","P"
"GO:0071245","P"
"GO:1903408","P"
"GO:1903526","P"
"GO:0060422","F"
"GO:0035800","F"
"GO:0061857","P"
"GO:0071712","P"
"GO:0072389","P"
"GO:1903007","P"
"GO:1990730","C"
"GO:2000158","P"
"GO:0050633","F"
"GO:0038009","P"
"GO:0051394","P"
"GO:0060299","P"
"GO:1900826","P"
"GO:0016557","P"
"GO:1903701","P"
"GO:1905006","P"
"GO:0061444","P"
"GO:0004496","F"
"GO:0003844","F"
"GO:0102752","F"
"GO:0017020","F"
"GO:0099025","C"
"GO:0070094","P"
"GO:0007014","P"
"GO:0030957","F"
"GO:1903883","P"
"GO:1903886","P"
"GO:0003220","P"
"GO:0003251","P"
"GO:0030616","F"
"GO:0061040","P"
"GO:0072134","P"
"GO:1905305","P"
"GO:0052629","F"
"GO:1900075","P"
"GO:0021682","P"
"GO:0098942","P"
"GO:0006642","P"
"GO:0004174","F"
"GO:0043783","F"
"GO:0004138","F"
"GO:0008617","P"
"GO:0046070","P"
"GO:0031251","C"
"GO:0048203","P"
"GO:0070724","C"
"GO:0071908","P"
"GO:0071909","P"
"GO:2000167","P"
"GO:0046778","P"
"GO:1904247","P"
"GO:0015228","F"
"GO:0035349","P"
"GO:0080121","P"
"GO:0080122","F"
"GO:0008700","F"
"GO:0033609","P"
"GO:2000494","P"
"GO:0036179","P"
"GO:0097363","F"
"GO:0034993","C"
"GO:0090286","P"
"GO:0031022","P"
"GO:0090144","P"
"GO:0051371","F"
"GO:0036155","P"
"GO:0015279","F"
"GO:0005595","C"
"GO:0000214","C"
"GO:0008747","F"
"GO:0071566","F"
"GO:1904439","P"
"GO:0030897","C"
"GO:0070889","P"
"GO:0047102","F"
"GO:0047016","F"
"GO:0003975","F"
"GO:0008963","F"
"GO:0004378","F"
"GO:0033577","P"
"GO:0102704","F"
"GO:0060345","P"
"GO:1903988","P"
"GO:0003271","P"
"GO:0036038","C"
"GO:0050290","F"
"GO:0052852","F"
"GO:0052853","F"
"GO:0052854","F"
"GO:0008111","F"
"GO:0004168","F"
"GO:0043048","P"
"GO:0006045","P"
"GO:0047747","F"
"GO:0070184","P"
"GO:0072545","F"
"GO:0001096","F"
"GO:0004475","F"
"GO:0032581","P"
"GO:0106101","P"
"GO:0002153","F"
"GO:0070902","P"
"GO:0000032","P"
"GO:0003429","P"
"GO:0004360","F"
"GO:1990429","C"
"GO:0000213","F"
"GO:0009384","F"
"GO:0070626","F"
"GO:0038131","F"
"GO:0097637","C"
"GO:0070150","P"
"GO:0000379","P"
"GO:0051228","P"
"GO:0008761","F"
"GO:0008397","F"
"GO:0071049","P"
"GO:0004577","F"
"GO:2000503","P"
"GO:0032395","F"
"GO:0005137","F"
"GO:0045645","P"
"GO:0030298","F"
"GO:0031726","F"
"GO:0031729","F"
"GO:0033634","P"
"GO:0046817","F"
"GO:0002729","P"
"GO:2001199","P"
"GO:0045545","F"
"GO:0005144","F"
"GO:0032723","P"
"GO:1901247","P"
"GO:1901251","P"
"GO:2000231","P"
"GO:0051045","P"
"GO:0031728","F"
"GO:0060763","P"
"GO:2000562","P"
"GO:0085032","P"
"GO:0035457","P"
"GO:0036157","C"
"GO:0031860","P"
"GO:0060708","P"
"GO:0006982","P"
"GO:0000183","P"
"GO:0005677","C"
"GO:0033553","C"
"GO:1900113","P"
"GO:2000480","P"
"GO:0055014","P"
"GO:0031433","F"
"GO:0003193","P"
"GO:0035922","P"
"GO:0086020","F"
"GO:0086021","P"
"GO:0086044","P"
"GO:0086053","P"
"GO:0086054","P"
"GO:0086055","P"
"GO:0086076","F"
"GO:0086077","F"
"GO:0086078","F"
"GO:0086079","F"
"GO:0098904","P"
"GO:0098905","P"
"GO:0098906","P"
"GO:1990029","P"
"GO:0003289","P"
"GO:0051891","P"
"GO:0003168","P"
"GO:0003350","P"
"GO:0010735","P"
"GO:0010736","F"
"GO:0055005","P"
"GO:0060928","P"
"GO:0060929","P"
"GO:0003219","P"
"GO:1903929","P"
"GO:2000763","P"
"GO:2000764","P"
"GO:0034141","P"
"GO:0021817","P"
"GO:0007493","P"
"GO:0032912","P"
"GO:0060510","P"
"GO:0035481","P"
"GO:0062000","P"
"GO:0097150","P"
"GO:0007185","P"
"GO:0140291","P"
"GO:0140293","F"
"GO:0021757","P"
"GO:0021758","P"
"GO:0098582","P"
"GO:0021612","P"
"GO:0021649","P"
"GO:0021828","P"
"GO:0097374","P"
"GO:1903375","P"
"GO:1904835","P"
"GO:0021813","P"
"GO:0008263","F"
"GO:0031370","F"
"GO:0005606","C"
"GO:0043257","C"
"GO:0043259","C"
"GO:0009992","P"
"GO:0046659","F"
"GO:0003366","P"
"GO:0034669","C"
"GO:0050904","P"
"GO:1990771","P"
"GO:0072011","P"
"GO:0003322","P"
"GO:0021905","P"
"GO:0021912","P"
"GO:0021918","P"
"GO:0044208","P"
"GO:0007402","P"
"GO:0008052","P"
"GO:0061193","P"
"GO:0031700","F"
"GO:2000184","P"
"GO:0001222","F"
"GO:0047708","F"
"GO:0005944","C"
"GO:0007634","P"
"GO:0090660","P"
"GO:0021882","P"
"GO:0021893","P"
"GO:1902871","P"
"GO:0014707","P"
"GO:0030377","F"
"GO:0038195","P"
"GO:0051835","P"
"GO:0050508","F"
"GO:0050509","F"
"GO:0070033","C"
"GO:1905172","F"
"GO:0030862","P"
"GO:0039008","P"
"GO:0039023","P"
"GO:0070121","P"
"GO:1904694","P"
"GO:0048789","P"
"GO:0097115","P"
"GO:1905520","P"
"GO:0042720","C"
"GO:0097117","P"
"GO:0050925","P"
"GO:0061364","P"
"GO:1905408","P"
"GO:0097116","P"
"GO:0021836","P"
"GO:1903640","P"
"GO:0004990","F"
"GO:0004441","F"
"GO:0090187","P"
"GO:0004903","F"
"GO:0045653","P"
"GO:0048248","F"
"GO:0004821","F"
"GO:0060086","P"
"GO:0034685","C"
"GO:0035871","P"
"GO:0001811","P"
"GO:0001814","P"
"GO:0002266","P"
"GO:0002622","P"
"GO:0019772","F"
"GO:0043318","P"
"GO:0050859","P"
"GO:0035910","P"
"GO:1900165","P"
"GO:1903753","P"
"GO:0071947","P"
"GO:0006427","P"
"GO:0060023","P"
"GO:1990349","P"
"GO:0060613","P"
"GO:0051623","P"
"GO:0072749","P"
"GO:0097433","C"
"GO:0098871","C"
"GO:0031857","F"
"GO:0090290","P"
"GO:0072536","C"
"GO:0042019","F"
"GO:0042020","F"
"GO:0005112","F"
"GO:0007386","P"
"GO:0014807","P"
"GO:0045608","P"
"GO:0046331","P"
"GO:1903608","P"
"GO:0016514","C"
"GO:0035060","C"
"GO:0071565","C"
"GO:0070345","P"
"GO:0097167","P"
"GO:0033063","C"
"GO:2000323","P"
"GO:0033065","C"
"GO:0008821","F"
"GO:0071140","P"
"GO:0090267","P"
"GO:0048023","P"
"GO:0072368","P"
"GO:1901842","P"
"GO:0042662","P"
"GO:0033588","C"
"GO:2000002","P"
"GO:0035189","C"
"GO:0045842","P"
"GO:0071930","P"
"GO:1904761","P"
"GO:0008494","F"
"GO:0043569","P"
"GO:0001741","C"
"GO:0098532","P"
"GO:0071332","P"
"GO:0002175","P"
"GO:0047844","F"
"GO:0030200","P"
"GO:0046966","F"
"GO:0031436","C"
"GO:0032422","F"
"GO:0036310","F"
"GO:0003252","P"
"GO:0045967","P"
"GO:2000974","P"
"GO:0050816","F"
"GO:0048478","P"
"GO:1990426","P"
"GO:0061484","P"
"GO:0060743","P"
"GO:0036309","P"
"GO:0010621","P"
"GO:0098821","F"
"GO:0061551","P"
"GO:0006348","P"
"GO:0046976","F"
"GO:0032447","P"
"GO:0001732","P"
"GO:0070695","C"
"GO:0030915","C"
"GO:0035912","P"
"GO:0043023","F"
"GO:0036304","P"
"GO:0002143","P"
"GO:0030242","P"
"GO:0008545","F"
"GO:0015616","F"
"GO:0098907","P"
"GO:0097025","C"
"GO:0003408","P"
"GO:0006337","P"
"GO:0071564","C"
"GO:0007296","P"
"GO:0072750","P"
"GO:1901707","F"
"GO:0042800","F"
"GO:1905642","P"
"GO:0031618","C"
"GO:0005832","C"
"GO:0032783","C"
"GO:1903378","P"
"GO:2000346","P"
"GO:0008506","F"
"GO:0015770","P"
"GO:0004450","F"
"GO:0006097","P"
"GO:0019002","F"
"GO:0038002","P"
"GO:0072255","P"
"GO:1905176","P"
"GO:0008426","F"
"GO:0035623","P"
"GO:0097134","C"
"GO:0010482","P"
"GO:0001850","F"
"GO:0031871","F"
"GO:0032815","P"
"GO:0071461","P"
"GO:0002845","P"
"GO:1905404","P"
"GO:1905399","P"
"GO:0072432","P"
"GO:0047341","F"
"GO:0071557","P"
"GO:0005043","F"
"GO:0033564","P"
"GO:0006166","P"
"GO:0036021","C"
"GO:1905394","F"
"GO:0018153","P"
"GO:0060662","P"
"GO:0004913","F"
"GO:1990834","P"
"GO:0001880","P"
"GO:0021998","P"
"GO:0048352","P"
"GO:1904414","P"
"GO:1905285","P"
"GO:0061428","P"
"GO:0004705","F"
"GO:1902595","P"
"GO:0005367","F"
"GO:0015798","P"
"GO:0045381","P"
"GO:0045409","P"
"GO:0045751","P"
"GO:1904929","F"
"GO:1900169","P"
"GO:0016028","C"
"GO:0031467","C"
"GO:1990393","C"
"GO:0006211","P"
"GO:0070579","F"
"GO:1905929","P"
"GO:0060002","F"
"GO:0070247","P"
"GO:0061133","F"
"GO:0061185","P"
"GO:0005176","F"
"GO:0030197","F"
"GO:2000208","P"
"GO:0032449","C"
"GO:0010793","P"
"GO:0097676","P"
"GO:0040038","P"
"GO:0051295","P"
"GO:0051758","P"
"GO:0070649","P"
"GO:0005412","F"
"GO:0016586","C"
"GO:0071558","F"
"GO:0030891","C"
"GO:0003358","P"
"GO:0016461","C"
"GO:0007021","P"
"GO:0003065","P"
"GO:0032059","C"
"GO:0030274","F"
"GO:0006741","P"
"GO:1904465","P"
"GO:0042643","C"
"GO:0090292","P"
"GO:0043924","F"
"GO:0031941","C"
"GO:0110135","P"
"GO:1904928","F"
"GO:1990851","C"
"GO:0021797","P"
"GO:0036438","P"
"GO:1902038","P"
"GO:1902257","P"
"GO:0061073","P"
"GO:0009378","F"
"GO:0061749","F"
"GO:0070337","F"
"GO:0098530","P"
"GO:0006268","P"
"GO:0016971","F"
"GO:0061665","F"
"GO:1904647","P"
"GO:0033277","P"
"GO:0051463","P"
"GO:0060125","P"
"GO:1901612","F"
"GO:0043553","P"
"GO:1901097","P"
"GO:0030579","P"
"GO:0001302","P"
"GO:0075044","P"
"GO:0017159","F"
"GO:0004910","F"
"GO:0050712","P"
"GO:0016608","F"
"GO:0031768","F"
"GO:0040010","P"
"GO:0071148","C"
"GO:0071149","C"
"GO:0072289","P"
"GO:1903385","P"
"GO:0036302","P"
"GO:0032444","C"
"GO:0072428","P"
"GO:1903926","P"
"GO:0042760","P"
"GO:0019237","F"
"GO:0032301","C"
"GO:0032143","F"
"GO:0035609","P"
"GO:0018549","F"
"GO:0040032","P"
"GO:0007499","P"
"GO:0005712","C"
"GO:0032389","C"
"GO:2000669","P"
"GO:0008074","C"
"GO:0052565","P"
"GO:0098925","P"
"GO:1901740","P"
"GO:0004912","F"
"GO:0014036","P"
"GO:0019100","P"
"GO:0035622","P"
"GO:0060221","P"
"GO:0060517","P"
"GO:0060532","P"
"GO:0060784","P"
"GO:0061145","P"
"GO:0018874","P"
"GO:0019056","P"
"GO:0034124","P"
"GO:0004565","F"
"GO:1904766","P"
"GO:0060139","P"
"GO:0097647","P"
"GO:0071486","P"
"GO:0097473","P"
"GO:0052591","F"
"GO:2000078","P"
"GO:0097135","C"
"GO:0061589","P"
"GO:0019800","P"
"GO:0048499","P"
"GO:0097401","P"
"GO:0035921","P"
"GO:0070563","P"
"GO:1900387","P"
"GO:0019863","F"
"GO:1903614","P"
"GO:2000521","P"
"GO:2001189","P"
"GO:0033563","P"
"GO:1902842","P"
"GO:0015254","F"
"GO:0070295","P"
"GO:0018026","P"
"GO:0046975","F"
"GO:0003696","F"
"GO:0044861","P"
"GO:1903278","P"
"GO:0008290","C"
"GO:0002357","P"
"GO:0034673","C"
"GO:0043513","C"
"GO:0046789","F"
"GO:0048178","P"
"GO:0043240","C"
"GO:0033593","C"
"GO:0000730","P"
"GO:0072757","P"
"GO:0007284","P"
"GO:0010705","P"
"GO:0051026","P"
"GO:1990918","P"
"GO:0015917","P"
"GO:0072320","F"
"GO:0000942","C"
"GO:0016321","P"
"GO:0070194","P"
"GO:0000732","P"
"GO:1904535","P"
"GO:0030327","P"
"GO:0045199","P"
"GO:0071586","P"
"GO:0004996","F"
"GO:0038194","P"
"GO:1904588","P"
"GO:1905229","P"
"GO:1905184","P"
"GO:0009597","P"
"GO:0035549","P"
"GO:0042247","P"
"GO:0021588","P"
"GO:0022004","P"
"GO:0036520","P"
"GO:0019773","C"
"GO:0008785","F"
"GO:0001635","F"
"GO:0032841","F"
"GO:0038041","P"
"GO:0097643","F"
"GO:0150056","C"
"GO:0150057","C"
"GO:0150058","C"
"GO:1905665","P"
"GO:0034777","C"
"GO:0008260","F"
"GO:0002199","C"
"GO:0051086","P"
"GO:0090666","P"
"GO:1904851","P"
"GO:1904871","P"
"GO:1904874","P"
"GO:0089701","C"
"GO:1901622","P"
"GO:0034499","P"
"GO:0004948","F"
"GO:0030628","F"
"GO:0060775","P"
"GO:0007506","P"
"GO:0048343","P"
"GO:1903944","P"
"GO:0045556","P"
"GO:0044338","P"
"GO:0044339","P"
"GO:0048697","P"
"GO:0060064","P"
"GO:1905474","P"
"GO:0004423","F"
"GO:0008320","F"
"GO:0005157","F"
"GO:1904151","P"
"GO:0042806","F"
"GO:0005105","F"
"GO:0005685","C"
"GO:0005687","C"
"GO:0046540","C"
"GO:0005686","C"
"GO:0005682","C"
"GO:0005111","F"
"GO:0048850","P"
"GO:0099041","P"
"GO:0048843","P"
"GO:0005115","F"
"GO:0036517","P"
"GO:0036518","P"
"GO:0051885","P"
"GO:0060067","P"
"GO:0061347","P"
"GO:0061348","P"
"GO:0061349","P"
"GO:0061350","P"
"GO:0061354","P"
"GO:0097325","P"
"GO:1904934","P"
"GO:1904955","P"
"GO:0060611","P"
"GO:1902228","P"
"GO:0044806","P"
"GO:0017056","F"
"GO:0030538","P"
"GO:0042355","P"
"GO:0021723","P"
"GO:0048894","P"
"GO:0061452","P"
"GO:0061485","P"
"GO:1903905","P"
"GO:0019969","F"
"GO:0004920","F"
"GO:0034693","C"
"GO:0038156","P"
"GO:0071004","C"
"GO:0051916","F"
"GO:0019978","F"
"GO:0015855","P"
"GO:0097680","P"
"GO:0001605","F"
"GO:1903143","C"
"GO:1990409","F"
"GO:1990410","P"
"GO:0032014","P"
"GO:1903801","P"
"GO:0002859","P"
"GO:0038016","P"
"GO:0038158","P"
"GO:0043438","P"
"GO:0016602","C"
"GO:0097155","P"
"GO:0097156","P"
"GO:1905226","P"
"GO:2000819","P"
"GO:0060018","P"
"GO:0047710","F"
"GO:1903849","P"
"GO:0004662","F"
"GO:0005953","C"
"GO:0021842","P"
"GO:0010650","P"
"GO:0072660","P"
"GO:1900827","P"
"GO:0021558","P"
"GO:0045977","P"
"GO:0061106","P"
"GO:0071820","F"
"GO:0072141","P"
"GO:1905934","P"
"GO:2000227","P"
"GO:0060940","P"
"GO:0044301","C"
"GO:1990032","C"
"GO:0050659","F"
"GO:0051033","F"
"GO:1904674","P"
"GO:1990450","F"
"GO:0035368","F"
"GO:0099631","C"
"GO:0110090","P"
"GO:0035709","P"
"GO:0035713","P"
"GO:0071954","P"
"GO:1900281","P"
"GO:2000572","P"
"GO:0001532","F"
"GO:0015817","P"
"GO:0005290","F"
"GO:0044194","C"
"GO:1905303","P"
"GO:0038164","F"
"GO:1905221","P"
"GO:1990959","P"
"GO:1990960","P"
"GO:0010729","P"
"GO:0043273","F"
"GO:0036505","F"
"GO:0002518","P"
"GO:0031724","F"
"GO:0031735","F"
"GO:2000545","P"
"GO:0048627","P"
"GO:1903553","P"
"GO:2001264","P"
"GO:2001065","F"
"GO:0007624","P"
"GO:0061851","C"
"GO:1901731","P"
"GO:1904328","P"
"GO:0035331","P"
"GO:0098749","P"
"GO:1901165","P"
"GO:0032034","F"
"GO:0051683","P"
"GO:0032807","C"
"GO:0051102","P"
"GO:0071307","P"
"GO:0050291","F"
"GO:0045031","F"
"GO:0007057","P"
"GO:0072687","C"
"GO:1900195","P"
"GO:0031441","P"
"GO:0000403","F"
"GO:0021644","P"
"GO:0003726","F"
"GO:0071247","P"
"GO:1902220","P"
"GO:1904710","P"
"GO:0030158","F"
"GO:0002735","P"
"GO:0034970","P"
"GO:0035242","F"
"GO:0035642","F"
"GO:0032002","C"
"GO:0034342","P"
"GO:0019919","P"
"GO:0071001","C"
"GO:0052884","F"
"GO:0052885","F"
"GO:1901827","P"
"GO:0030621","F"
"GO:0050251","F"
"GO:0000938","C"
"GO:1990745","C"
"GO:2000691","P"
"GO:1902443","P"
"GO:1902524","P"
"GO:0051725","P"
"GO:0060060","P"
"GO:1900139","P"
"GO:0005534","F"
"GO:0035610","P"
"GO:0036186","C"
"GO:0033677","F"
"GO:0071920","C"
"GO:0072669","C"
"GO:0034584","F"
"GO:0140262","F"
"GO:1905538","F"
"GO:0005366","F"
"GO:0004336","F"
"GO:0006683","P"
"GO:0051692","P"
"GO:0102483","F"
"GO:1903017","P"
"GO:0060001","F"
"GO:0006850","P"
"GO:0070782","P"
"GO:0001010","F"
"GO:0045415","P"
"GO:0046985","P"
"GO:0071409","P"
"GO:1904998","P"
"GO:2000342","P"
"GO:0046920","F"
"GO:0031686","F"
"GO:0045032","F"
"GO:0097241","P"
"GO:1900142","P"
"GO:2000533","P"
"GO:0050197","F"
"GO:0070251","F"
"GO:0004325","F"
"GO:0070934","P"
"GO:0070937","C"
"GO:0071204","C"
"GO:1905437","P"
"GO:0015774","P"
"GO:0061751","F"
